"The Use of Commodities by Industries, Before Redefinitions (Producers' Prices) - Summary"
"The Use of Commodities by Industries, Before Redefinitions (Producers' Prices) - Summary"

,Commodities/Industries,111CA,113FF,211,212,213,22,23,321,327,331,332,333,334,335,3361MV,3364OT,337,339,311FT,313TT,315AL,322,323,324,325,326,42,441,445,452,4A0,481,482,483,484,485,486,487OS,493,511,512,513,514,521CI,523,524,525,HS,ORE,532RL,5411,5415,5412OP,55,561,562,61,621,622,623,624,711AS,713,721,722,81,GFGD,GFGN,GFE,GSLG,GSLE,,F010,F02S,F02E,F02N,F02R,F030,F040,F050,F06C,F06S,F06E,F06N,F07C,F07S,F07E,F07N,F10C,F10S,F10E,F10N,,
55,Management of companies and enterprises,---,---,4494,2975,1113,21,5699,473,1021,736,4747,8546,11040,868,12059,5025,330,3418,11261,670,732,1499,656,1216,13296,1484,39074,122,2764,18016,18501,452,2,451,5612,245,1,1946,414,8141,404,2784,1151,4635,10736,977,431,0,1633,5159,6486,6977,19640,44,23946,2660,4416,21708,5975,3394,1679,1775,1502,15438,40705,10902,1,---,593,---,---,384864,---,---,---,---,---,---,3493,---,---,---,---,---,---,---,---,---,---,---,---,---,3493,388357
561,Administrative and support services,515,56,194,618,988,7553,8661,623,1213,2860,8755,2980,5238,540,3327,3382,557,2085,3725,437,1247,1349,2909,714,3705,1715,24898,392,2559,3356,12731,4003,669,1779,3777,1037,1638,3248,1172,7049,1039,11318,4005,19968,9081,4971,308,277,84241,13276,7560,15908,33894,5858,17585,2005,2602,21016,19477,4421,3604,2575,2162,4874,8632,7531,24752,3980,2729,31660,4918,510481,44217,---,---,---,---,---,1351,-760,---,---,---,---,---,---,---,---,---,---,---,---,44808,555289
562,Waste management and remediation services,260,17,304,354,235,760,2584,128,303,487,616,386,428,112,549,278,207,308,1957,158,66,332,144,261,2275,408,1316,93,410,274,1110,23,33,30,393,27,20,162,467,149,19,162,48,713,131,328,478,0,6117,373,123,136,1072,539,1309,7290,442,1473,1497,715,565,100,608,1175,2144,1633,856,624,232,16778,2216,68322,18621,---,---,---,---,---,37,-90,---,---,---,---,---,---,---,---,---,---,---,---,18568,86890
61,Educational services,39,0,---,---,---,228,7,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,31,12,---,1,969,2,771,---,2184,57,21,---,---,---,20,10,---,3,---,329,106,32,14,---,---,---,---,---,---,60,87,---,445,---,3336,5,83,---,---,1332,201,---,---,827,2290,167,100,11468,6,25243,275083,---,---,---,---,---,1799,-1362,---,---,---,---,---,---,---,---,---,---,---,---,275520,300763
621,Ambulatory health care services,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,45,---,48,---,---,10608,11570,60,2,64,1,---,---,26,---,539,---,5080,---,28041,763073,---,---,---,---,---,195,-19,---,---,---,---,---,---,---,---,---,---,---,---,763249,791291
622,Hospitals,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,1869,---,---,---,---,---,---,---,---,---,---,---,---,1869,743873,---,---,---,---,---,520,-1712,---,---,---,---,---,---,---,---,---,---,---,---,742681,744550
623,Nursing and residential care facilities,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,622,---,520,---,1141,185939,---,---,---,---,---,36,-5,---,---,---,---,---,---,---,---,---,---,---,---,185969,187111
624,Social assistance,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,55,---,55,155101,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,155101,155156
711AS,"Performing arts, spectator sports, museums, and related activities",45,2,0,---,11,178,103,22,25,51,92,67,10,6,47,27,27,64,112,9,5,25,38,30,27,76,670,71,346,36,196,---,152,---,28,4,---,146,4,195,4119,17694,125,1067,613,119,121,0,2538,291,562,427,2380,2253,1169,53,685,465,388,151,158,13197,631,294,1510,1457,1875,74,32,921,27,58341,59892,---,---,4664,---,---,1335,-363,---,---,---,---,---,---,---,---,---,---,---,---,65528,123869
713,"Amusements, gambling, and recreation industries",27,0,---,0,6,67,145,7,11,10,32,27,6,2,27,18,19,46,32,1,0,5,10,9,8,14,261,0,52,2,269,0,0,---,---,---,---,2,1,42,12,63,119,457,308,151,27,0,---,81,194,288,604,599,531,38,71,377,15,50,74,111,454,286,309,60,1419,5,0,1107,192,9161,146123,---,---,---,---,---,0,0,---,---,---,---,---,---,---,---,---,---,---,---,146123,155284
721,Accommodation,1,---,0,12,97,635,345,83,121,159,420,280,68,29,174,109,130,331,361,28,19,81,228,58,135,262,590,1,63,22,111,---,7,---,---,---,8,220,10,401,116,690,833,3177,2171,1001,190,0,3165,815,1053,1911,3605,382,2458,361,326,1742,112,201,99,68,79,254,744,334,1239,761,31,2203,129,35849,106599,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,106599,142447
722,Food services and drinking places,367,28,5,38,189,1781,399,131,171,256,553,435,158,66,327,199,210,530,620,62,62,127,212,177,214,313,2027,71,573,567,1612,6434,3,11,262,48,35,673,201,470,230,795,1136,7156,3018,2063,667,0,13706,1812,2672,3490,12023,1994,7142,455,1441,12944,6487,6342,1731,401,973,3688,2761,2253,678,317,1094,8989,399,129469,500524,---,---,---,---,---,2398,---,---,---,---,---,---,---,---,---,---,---,---,---,502922,632391
81,"Other services, except government",370,310,27,130,478,1780,7991,300,697,1246,1430,944,991,279,1166,438,219,530,2450,177,77,881,469,350,2195,947,10803,187,1967,1611,4653,564,90,260,6271,896,574,1525,578,1252,163,3650,836,10351,4297,2588,538,70,12337,4113,1025,1491,7572,4268,5788,1927,2073,5656,9945,1534,870,925,1351,1800,7794,8316,4603,632,1785,19350,2199,187952,460405,---,---,---,---,---,258,-2581,---,---,---,---,---,---,---,---,---,---,---,---,458082,646034
GFGD,Federal general government (defense),---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,614309,---,---,---,---,---,---,---,---,---,---,---,614309,614309
GFGN,Federal general government (nondefense),---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,323854,---,---,---,---,---,---,---,323854,323854
GFE,Federal government enterprises,25,3,---,10,---,378,15,---,---,54,242,618,308,368,---,---,---,101,---,2,---,---,68,86,31,---,11318,100,562,449,3597,5,---,2115,3234,174,206,838,478,1324,290,240,967,3106,9843,543,---,0,381,1213,639,362,3527,258,1645,174,961,1276,1789,432,643,213,116,1319,4334,1646,0,209,23,2829,62,65750,10232,---,---,---,---,---,266,-393,---,---,---,---,---,---,---,---,---,---,---,---,10105,75855
GSLG,State and local general government,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,1495266,---,---,---,1495266,1495266
GSLE,State and local government enterprises,---,6,---,---,---,2190,---,46,106,176,220,134,119,54,196,69,43,94,690,61,34,118,46,82,849,131,300,16,142,85,354,1,---,---,90,2,6,38,275,56,13,67,21,301,103,44,---,---,325,527,341,137,587,187,678,64,46,352,370,190,1678,30,134,401,1018,575,644,588,388,3618,1039,21294,53425,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,53425,74719
Used,"Scrap, used and secondhand goods",-45,92,---,---,994,1193,1211,---,106,13029,241,3,---,---,---,---,---,23,1,22,---,1565,---,---,24,35,23,1,---,---,61,-267,---,-55,-228,1,31,831,1,---,23,0,---,---,---,---,---,---,---,5,---,---,---,710,---,---,164,5,---,---,---,-120,428,---,---,7790,-38,---,---,---,---,27858,73661,-2364,-98529,---,-3357,-11957,26522,-9091,---,-4,0,---,---,319,-34,---,---,5419,-479,---,-19894,7964
Other,Noncomparable imports and rest-of-the-world adjustment [1],748,48,233,53,200,1015,1650,238,190,800,1160,1546,4021,333,1794,454,135,555,1943,178,90,527,314,1499,1582,628,4119,19,437,541,2293,12610,189,1812,932,11,49,376,44,556,276,9266,488,2528,16432,882,269,45,1005,646,401,1034,2476,1083,1180,103,449,---,---,188,---,172,155,468,1399,571,18822,3713,884,---,---,110856,-37531,---,---,6190,---,---,116795,-194261,---,---,---,---,---,---,---,---,---,---,---,---,-108807,2049
,Total Intermediate,195220,14448,54995,43434,31035,178705,533332,44664,51197,126109,163072,166813,131713,52126,295413,130780,36828,80045,534777,31267,14517,101340,44403,371802,333395,107463,322867,21936,59327,73935,220399,75001,21810,27091,121887,15487,12699,69310,33463,117664,40910,290244,49386,291101,245849,279718,97972,148166,451928,88095,67821,90808,370262,155273,185184,36416,85301,266348,243658,70194,65797,48455,51142,74594,247938,195005,264616,114143,37177,610749,155244,10481263,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,,
V001,Compensation of employees,25747,16571,25867,16014,22814,66832,368352,16311,22709,25597,77502,73943,118619,28567,47971,66796,17713,43488,85503,10873,8585,28472,27249,16464,84325,34491,405132,77994,79294,82266,234703,35249,18831,5889,67877,14972,4910,61006,32367,75781,26824,112123,36775,184990,174601,187760,632,14181,61592,27878,109776,147439,412233,207948,267837,21318,139900,381524,302491,104993,73400,40216,38368,59793,182965,235120,229241,146592,57753,1117909,89371,7767192,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---
V002,"Taxes on production and imports, less subsidies",-3088,1266,23618,4318,1630,54852,7303,706,1368,2421,2612,3315,7240,823,2902,2397,408,1607,29854,684,316,1861,886,2869,11082,1421,158034,25844,19525,36850,83554,16814,-748,267,3609,1465,2153,2173,659,3717,6225,31981,1995,15692,5026,21999,892,191361,21171,13853,8164,3651,10703,8275,6579,2732,7572,7604,10986,4255,1506,6935,8221,19319,38146,17546,---,---,-4847,---,-17661,968471,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---
V003,Gross operating surplus,79802,9011,123087,41175,16905,136135,189759,4188,14761,13084,37175,41271,92632,21250,-3100,48174,4690,36203,122295,3559,969,28894,11502,91298,192556,24458,268893,21996,32593,14309,123362,19577,14816,9448,37977,12961,7543,22432,12119,91141,49149,230501,55200,208278,10758,155964,371,1263194,221779,121172,94117,37775,207000,28746,99426,14361,40742,118069,53935,7171,12836,37656,13144,28236,60006,73703,143472,83692,8939,162617,29491,5742404,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---
,Total Value Added,102461,26849,172572,61507,41349,257819,565415,21205,38838,41102,117289,118529,218491,50640,47773,117367,22811,81297,237652,15115,9870,59226,39637,110631,287963,60370,832059,125835,131411,133425,441619,71641,32899,15605,109462,29399,14606,85612,45146,170640,82198,374605,93971,408959,190386,365724,1896,1468736,304542,162903,212057,188865,629937,244970,373842,38411,188214,507197,367412,116419,87742,84806,59733,107349,281117,326369,372713,230284,61845,1280526,101201,,,,,,,,,,,,,,,,,,,,,,14478068,
,Total Industry Output,297681,41297,227567,104941,72385,436524,1098747,65869,90035,167211,280361,285342,350204,102766,343186,248147,59639,161342,772430,46382,24387,160567,84041,482433,621358,167833,1154926,147771,190738,207359,662018,146642,54709,42696,231349,44886,27305,154922,78609,288304,123108,664849,143356,700061,436235,645441,99868,1616902,756470,250998,279878,279673,1000199,400243,559026,74828,273515,773545,611070,186613,153539,133261,110875,181943,529055,521374,637328,344427,99021,1891275,256445,,9891219,455817,670261,564354,390004,-150772,1430769,-1849922,614309,17128,86555,69572,323854,12018,17800,79548,1495266,288911,43069,28308,,24959330

Legend/Footnotes
1. Consists of noncomparable imports in the intermediate section of the use table and noncomparable imports and the rest-of-the-world adjustment in the final use section of the use table.
Note. Selected data with zero values are not shown.
Note. Detail may not add to total due to rounding.
