"The Use of Commodities by Industries, Before Redefinitions (Producers' Prices) - Summary"
"The Use of Commodities by Industries, Before Redefinitions (Producers' Prices) - Summary"

,Commodities/Industries,111CA,113FF,211,212,213,22,23,321,327,331,332,333,334,335,3361MV,3364OT,337,339,311FT,313TT,315AL,322,323,324,325,326,42,441,445,452,4A0,481,482,483,484,485,486,487OS,493,511,512,513,514,521CI,523,524,525,HS,ORE,532RL,5411,5415,5412OP,55,561,562,61,621,622,623,624,711AS,713,721,722,81,GFGD,GFGN,GFE,GSLG,GSLE,,F010,F02S,F02E,F02N,F02R,F030,F040,F050,F06C,F06S,F06E,F06N,F07C,F07S,F07E,F07N,F10C,F10S,F10E,F10N,,
5412OP,"Miscellaneous professional, scientific, and technical services",2958,495,5333,1929,1531,13697,83489,2865,3589,3920,6839,5154,6961,2430,6715,4217,2210,4061,14873,638,176,3436,1703,2175,12411,5480,170241,37693,11381,5493,98104,2177,2314,2200,5361,3288,3346,2936,3890,29951,8979,42724,81451,65827,59320,47551,4392,2939,78958,21628,12269,43796,188742,53338,64731,3997,9844,37003,51251,10121,10246,10858,13398,8992,37855,47655,80703,17586,2343,110888,35934,1842983,114017,---,46832,771238,1715,---,217547,-123539,---,---,---,74884,---,---,---,118405,---,---,---,28052,1249151,3092134
55,Management of companies and enterprises,---,---,35755,7146,3467,87,19607,550,2508,1408,4415,10198,4001,2827,11581,2592,441,3555,26994,842,483,2152,483,3272,12417,2038,128068,2938,5240,12475,33171,2950,11,899,4709,424,3,8012,1490,4863,614,5936,4054,5979,21996,5979,1545,38,94941,28380,3213,4966,18744,26,22582,5036,7571,39241,9614,5179,1513,2868,2948,18954,69277,11904,1,---,165,---,---,757332,---,---,---,---,---,---,4280,---,---,---,---,---,---,---,---,---,---,---,---,---,4280,761613
561,Administrative and support services,382,23,455,392,1104,6939,10779,919,1448,3926,9657,2221,2541,709,3419,5086,329,1701,3496,126,261,1398,2783,1393,4901,1683,76225,7887,2447,3720,23168,5653,988,7695,9886,13371,3506,11362,6041,23994,2177,32445,38291,24419,18225,14011,113,2357,223146,45549,9733,41183,69378,17903,89223,5611,7138,35597,60600,13194,4709,6024,4344,6402,14576,20213,8287,13917,634,54774,10842,1159027,94734,---,---,---,---,---,6553,-4154,---,---,---,---,---,---,---,---,---,---,---,---,97134,1256161
562,Waste management and remediation services,100,1,544,81,71,396,2258,147,266,280,339,228,76,81,173,123,89,91,1294,36,1,288,83,329,1360,258,1783,709,210,125,764,101,157,2,714,71,308,193,207,48,56,89,105,445,164,1436,213,4,66194,1222,297,344,1954,414,3097,11301,260,1930,2008,782,567,147,662,934,2143,1125,156,603,225,26547,5392,145201,37987,---,---,---,---,---,644,-506,---,---,---,---,---,---,---,---,---,---,---,---,38126,183327
61,Educational services,2,0,---,---,---,24,2,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,6,1,---,0,2135,287,600,---,3234,130,4,---,---,---,3,17,---,0,---,7,31,42,13,---,---,---,---,---,---,28,9,---,323,---,2232,0,5,---,---,5606,829,---,---,4129,---,46,184,15311,11,35250,454302,---,---,---,---,---,4538,-2451,---,---,---,---,---,---,---,---,---,---,---,---,456389,491639
621,Ambulatory health care services,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,148,---,100,---,---,18900,17396,131,1,197,7,---,---,96,---,1948,---,19082,---,58006,1458416,---,---,---,---,---,641,-161,---,---,---,---,---,---,---,---,---,---,---,---,1458896,1516902
622,Hospitals,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,1000,---,---,---,---,---,---,---,---,---,---,---,---,1000,1433859,---,---,---,---,---,11925,-9598,---,---,---,---,---,---,---,---,---,---,---,---,1436186,1437186
623,Nursing and residential care facilities,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,3953,---,1997,---,5950,311422,---,---,---,---,---,148,-46,---,---,---,---,---,---,---,---,---,---,---,---,311524,317474
624,Social assistance,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,336990,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,336990,336990
711AS,"Performing arts, spectator sports, museums, and related activities",119,---,1,---,24,93,389,55,54,69,97,61,5,7,46,13,19,27,162,4,1,72,44,43,37,117,5228,870,490,91,1118,---,150,---,67,40,---,361,9,197,11732,31080,728,3457,1183,292,457,1,8083,603,706,1672,5830,4870,3119,176,1736,1846,1976,334,1578,34519,1471,448,6046,2366,---,36,49,2965,78,139616,118639,---,---,9828,---,---,1333,-456,---,---,---,---,---,---,---,---,---,---,---,---,129344,268960
713,"Amusements, gambling, and recreation industries",98,1,---,2,42,145,717,48,75,42,87,52,6,5,41,12,23,26,108,1,0,46,36,20,36,72,2477,43,143,7,1286,1,1,---,---,---,---,47,4,106,62,158,721,1956,932,149,130,2,---,527,355,1500,1730,2352,1965,148,197,1877,67,163,380,210,396,525,2168,224,2734,29,4,4646,148,32312,280090,---,---,---,---,---,0,-2,---,---,---,---,---,---,---,---,---,---,---,---,280088,312400
721,Accommodation,1,---,2,10,161,813,707,182,247,176,361,231,26,39,246,49,88,115,451,11,2,190,195,84,166,318,4672,62,74,54,373,---,17,---,---,1,18,449,18,488,340,735,3339,9021,4356,678,614,12,17750,2690,1281,7036,7306,1087,6667,795,993,5687,326,438,687,195,477,804,4875,884,5748,2670,68,5961,298,104914,206632,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,206632,311546
722,Food services and drinking places,514,13,24,37,339,1695,868,277,323,276,451,307,30,78,289,74,103,139,728,28,6,300,190,189,209,418,11726,1468,965,1120,5199,10223,4,21,902,287,110,2047,354,462,464,731,3106,14380,4616,3789,1552,10,55212,7375,2474,9777,19573,5591,14009,789,1963,37374,27735,10942,6420,777,2938,12968,12956,2205,2175,889,422,28117,957,335081,1130258,---,---,---,---,---,2734,---,---,---,---,---,---,---,---,---,---,---,---,---,1132992,1468073
81,"Other services, except government",390,86,142,139,275,786,10790,621,1347,1475,1841,972,499,319,1066,528,187,398,2960,101,11,1477,380,936,2355,1125,25206,3356,2410,2170,8151,768,114,926,8906,4227,719,2392,948,1543,277,5583,2403,7167,6162,5843,261,25130,7698,11646,1037,3017,11496,7160,20991,6744,2694,7440,13542,1885,1366,1306,2429,2197,13868,9024,5866,16528,732,56903,6142,357579,867084,---,---,---,---,---,106,---,---,---,---,---,---,---,---,---,---,---,---,---,867189,1224769
GFGD,Federal general government (defense),---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,789194,---,---,---,---,---,---,---,---,---,---,---,789194,789194
GFGN,Federal general government (nondefense),---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,550500,---,---,---,---,---,---,---,550500,550500
GFE,Federal government enterprises,10,2,---,4,---,205,11,---,---,37,123,216,41,145,---,---,---,12,---,1,---,---,46,33,41,---,21849,1143,589,296,5783,3,---,2345,2106,470,161,868,642,248,279,146,1520,1530,3174,105,---,0,713,2600,263,562,1998,215,1236,153,475,1382,3544,308,636,208,171,921,9975,536,1,140,106,2962,135,73426,6635,---,---,---,---,---,466,-233,---,---,---,---,---,---,---,---,---,---,---,---,6868,80294
GSLG,State and local general government,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,2426184,---,---,---,2426184,2426184
GSLE,State and local government enterprises,---,1,---,---,---,682,---,96,252,265,323,262,66,72,190,135,60,100,1368,45,2,286,75,336,1487,230,1445,545,240,119,735,5,---,---,359,8,143,80,199,68,93,109,171,643,312,87,---,---,4670,2378,476,289,1369,403,1674,1284,178,1116,1119,678,359,174,369,1011,2254,1257,1517,582,209,8535,2476,46069,94768,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,94768,140837
Used,"Scrap, used and secondhand goods",-18,125,---,---,1133,5859,3353,---,2,24184,413,5,---,---,---,---,---,0,0,0,---,31,---,---,1,2,---,30,---,---,232,-106,---,-183,198,4,69,3833,---,---,0,---,---,---,---,---,---,---,---,---,---,---,---,78,---,---,1339,---,---,---,---,-167,100,---,---,54261,-52,---,---,---,---,94726,102285,-3665,-175060,---,-2008,12044,27734,-19421,---,-4,---,---,---,161,27,---,---,5527,-27521,---,-79900,14826
Other,Noncomparable imports and rest-of-the-world adjustment [1],954,37,1108,12,218,863,2452,370,362,700,742,1163,2572,422,2279,380,115,293,2311,71,10,695,240,4491,1791,683,8400,100,463,808,3305,21578,98,1983,745,16,145,759,108,627,400,6768,866,3238,52685,1832,112,40,594,3079,114,2583,3071,1868,1512,74,290,---,---,430,---,428,540,1123,3583,4607,9235,1804,4,---,---,165350,-33711,---,---,12378,---,---,199559,-337562,---,---,---,---,---,---,---,---,---,---,---,---,-159335,6014
,Total Intermediate,351774,15787,207750,61483,43468,187964,1164490,111053,97730,224508,267215,245112,105631,111055,603512,172564,49919,66832,883845,31045,8101,143796,43578,507534,458771,194294,1211257,181559,111815,93657,586467,142752,39737,48855,271350,74437,24858,139961,63152,188876,88258,444370,324019,426607,471020,671637,199746,303597,1172946,294391,87196,217056,770544,282518,522894,83075,132214,478010,517863,120046,134628,113025,109051,131313,624665,434554,307521,184671,39638,1184876,319265,20728757,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,,
V001,Compensation of employees,41768,33880,29116,22324,35977,96992,744986,31644,37420,40062,122579,116065,183522,43694,92486,99947,24555,66829,152348,12595,7844,35313,26603,21825,130730,60544,706481,170567,133107,120093,399053,78874,25629,9244,134779,33676,9982,141662,111231,171949,39256,122823,207102,347481,337441,368700,6073,26902,137764,49806,176532,417045,922962,445474,581846,45843,255707,766768,523741,175332,185005,82552,75888,102454,437389,410236,319908,247233,70518,1651902,132720,14228378,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---
V002,"Taxes on production and imports, less subsidies",1858,2520,47424,7863,2767,80397,14128,1065,2069,3319,4597,4822,11034,1171,4871,3840,551,2357,27910,753,375,2335,989,5345,22591,2590,313436,68201,35669,55581,166135,32375,-1734,1316,6130,2845,4575,3466,1348,7772,6391,47099,8294,23035,7794,45574,797,304696,38680,30073,21891,12255,22687,12361,15422,5381,12451,11967,19211,8682,-5059,10011,27272,43889,83857,34380,---,---,-10241,---,-36744,1758759,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---
V003,Gross operating surplus,174572,15843,183378,49588,33382,280383,465442,29564,36137,39843,60746,77369,99205,30801,85383,87032,8571,39388,166590,2889,3498,36042,13411,190852,361324,38645,632860,120881,62009,31875,416395,57019,28569,12412,116033,34676,31979,65091,4888,227345,68259,329159,255834,576119,11799,335321,15585,2325692,618498,275606,160581,63231,423403,46181,205489,31256,48263,225740,100007,12819,19446,82814,25184,99277,148909,144571,200548,161402,10420,300894,50163,11824379,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---
,Total Value Added,218198,52243,259918,79775,72126,457772,1224556,62273,75627,83224,187922,198256,293761,75666,182740,190820,33677,108574,346849,16236,11717,73689,41002,218022,514645,101779,1652777,359648,230785,207549,981583,168268,52464,22973,256942,71196,46537,210219,117468,407067,113907,499081,471230,946635,357035,749596,22455,2657290,794942,355484,359005,492531,1369052,504015,802758,82479,316421,1004475,642958,196833,199392,175377,128344,245620,670155,589187,520456,408635,70697,1952796,146139,,,,,,,,,,,,,,,,,,,,,,27811516,
,Total Industry Output,569973,68029,467668,141258,115595,645735,2389045,173326,173356,307732,455137,443368,399392,186721,786252,363383,83596,175406,1230694,47281,19818,217485,84580,725556,973415,296073,2864034,541207,342600,301206,1568050,311020,92200,71827,528292,145634,71395,350179,180620,595942,202164,943451,795249,1373241,828055,1421233,222201,2960887,1967887,649875,446201,709586,2139597,786533,1325652,165554,448634,1482486,1160822,316879,334020,288402,237395,376933,1294819,1023741,827977,593306,110335,3137671,465404,,18833150,926792,1404659,1524507,1114045,53709,2659807,-3446302,789194,14677,101400,98700,550500,19554,24563,167110,2426184,422009,59116,68143,,48540273

Legend/Footnotes
1. Consists of noncomparable imports in the intermediate section of the use table and noncomparable imports and the rest-of-the-world adjustment in the final use section of the use table.
Note. Selected data with zero values are not shown.
Note. Detail may not add to total due to rounding.
