"The Use of Commodities by Industries, Before Redefinitions (Producers' Prices) - Summary"
"The Use of Commodities by Industries, Before Redefinitions (Producers' Prices) - Summary"

,Commodities/Industries,111CA,113FF,211,212,213,22,23,321,327,331,332,333,334,335,3361MV,3364OT,337,339,311FT,313TT,315AL,322,323,324,325,326,42,441,445,452,4A0,481,482,483,484,485,486,487OS,493,511,512,513,514,521CI,523,524,525,HS,ORE,532RL,5411,5415,5412OP,55,561,562,61,621,622,623,624,711AS,713,721,722,81,GFGD,GFGN,GFE,GSLG,GSLE,,F010,F02S,F02E,F02N,F02R,F030,F040,F050,F06C,F06S,F06E,F06N,F07C,F07S,F07E,F07N,F10C,F10S,F10E,F10N,,
5412OP,"Miscellaneous professional, scientific, and technical services",3108,398,4919,1863,1437,16822,94629,2619,3436,4119,6631,4625,8584,2366,6085,3818,2230,3895,15222,678,199,3360,1675,931,9845,5560,176670,41125,12100,4921,103006,2376,2347,2323,5436,4220,3536,2899,3774,33969,8301,42583,94525,65370,70227,49358,4856,3964,86866,22449,13179,42971,192437,59451,66039,4203,14749,41551,57222,11392,9899,13394,14471,8607,40359,54284,94091,17904,1890,112364,41058,1967773,124768,---,55213,798514,1657,---,233971,-134836,---,---,---,76463,---,---,---,126524,---,---,---,29819,1312092,3279865
55,Management of companies and enterprises,---,---,35072,7803,3585,96,24545,542,2854,1561,4982,11332,5185,3069,11084,4336,523,3865,30698,935,495,2550,566,2081,14025,2184,146052,3566,6178,12680,37879,4371,13,1671,4850,568,4,7259,1706,6270,597,5297,5805,7930,23544,6709,2711,149,59898,23936,4195,5348,21800,36,23239,5878,10827,61449,13636,7609,2491,3300,3828,21957,80253,13004,0,---,146,---,---,822609,---,---,---,---,---,---,4910,---,---,---,---,---,---,---,---,---,---,---,---,---,4910,827519
561,Administrative and support services,475,21,461,468,972,7437,11605,949,1335,3974,9125,1897,2654,632,2988,4476,335,1537,3634,146,533,1394,2594,595,4045,1697,73786,8095,2641,3516,22215,6373,1039,8326,9347,16628,3336,10307,5397,25754,1862,28161,41953,22569,20291,13899,212,3022,234173,48347,9891,37605,69359,18517,76333,5456,8939,36570,64622,13715,4369,6604,4566,5884,15357,19897,7705,13595,551,54682,12420,1163867,100663,---,---,---,---,---,7434,-4571,---,---,---,---,---,---,---,---,---,---,---,---,103527,1267394
562,Waste management and remediation services,169,1,575,92,75,540,2859,141,269,306,348,208,67,82,172,124,88,91,1369,42,4,292,85,135,1310,273,2363,974,310,148,998,116,163,6,775,84,279,192,205,57,57,94,138,459,207,1519,375,3,67524,1379,327,352,2058,609,3473,14431,408,2165,2380,916,516,183,721,963,2414,1663,158,851,215,31019,6357,160325,40766,---,---,---,---,---,753,-557,---,---,---,---,---,---,---,---,---,---,---,---,40963,201288
61,Educational services,2,0,---,---,---,2,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,1,---,---,---,1742,304,547,---,2514,129,1,---,---,---,---,---,---,---,---,4,---,35,14,---,---,---,---,---,---,---,---,---,332,---,2688,0,6,---,---,6155,939,---,---,4596,---,41,156,14081,11,34300,476150,---,---,---,---,---,2887,-2719,---,---,---,---,---,---,---,---,---,---,---,---,476319,510619
621,Ambulatory health care services,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,150,---,108,---,---,19826,18965,147,1,209,7,---,---,84,---,2395,---,21850,---,63742,1597086,---,---,---,---,---,633,-300,---,---,---,---,---,---,---,---,---,---,---,---,1597420,1661161
622,Hospitals,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,1000,---,---,---,---,---,---,---,---,---,---,---,---,1000,1547193,---,---,---,---,---,13973,-10588,---,---,---,---,---,---,---,---,---,---,---,---,1550579,1551579
623,Nursing and residential care facilities,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,5221,---,2794,---,8015,339835,---,---,---,---,---,145,-86,---,---,---,---,---,---,---,---,---,---,---,---,339894,347909
624,Social assistance,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,24,---,24,357137,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,357137,357161
711AS,"Performing arts, spectator sports, museums, and related activities",134,---,1,---,22,110,441,57,59,87,104,61,5,8,49,13,21,28,177,5,1,78,46,21,37,132,6164,901,539,101,1300,---,153,---,87,65,---,361,10,254,13078,33783,844,3591,1455,329,601,1,10055,669,830,1717,7629,5668,3207,201,1893,2237,2771,429,1789,40370,1617,474,6642,3195,---,44,36,3308,92,160189,126226,---,---,11517,---,---,1456,-636,---,---,---,---,---,---,---,---,---,---,---,---,138563,298752
713,"Amusements, gambling, and recreation industries",135,1,---,2,47,206,969,52,83,54,99,53,6,5,45,13,26,29,123,1,0,52,41,10,40,85,3007,56,181,7,1503,1,1,---,---,---,---,51,4,146,64,184,953,2105,1244,179,179,1,---,650,457,1764,2279,3004,2188,183,305,2432,90,212,415,243,418,488,2461,333,2941,34,4,5376,162,38486,289915,---,---,---,---,---,0,-3,---,---,---,---,---,---,---,---,---,---,---,---,289913,328399
721,Accommodation,2,---,2,10,148,974,757,166,231,192,346,201,23,38,223,44,87,109,428,12,2,181,188,36,154,318,4890,67,78,47,372,---,17,---,---,0,18,431,16,567,300,719,3718,8184,4867,634,677,6,19164,2851,1380,6998,8118,1195,6102,835,1278,6206,365,481,637,204,489,768,5026,1065,5309,2763,46,5804,362,107927,212298,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,212298,320226
722,Food services and drinking places,547,9,24,38,321,2061,958,248,299,296,429,265,27,75,262,69,100,131,690,33,9,286,184,82,193,416,12087,1561,1022,981,5302,11824,4,26,991,354,106,2271,321,521,388,700,3346,12720,5029,3254,1683,5,59181,7891,2634,9510,21142,6336,13557,798,2345,40240,29971,11963,5657,809,2759,12290,13186,2748,1996,907,349,29281,1156,349249,1188857,---,---,---,---,---,3101,---,---,---,---,---,---,---,---,---,---,---,---,---,1191959,1541208
81,"Other services, except government",399,54,129,134,255,899,12179,545,1388,1648,1912,910,457,298,938,492,175,402,2807,104,10,1368,358,439,2051,1076,25577,3609,2580,1927,8092,623,109,710,9392,4878,775,2369,946,1724,245,5470,2759,6825,7039,5260,329,25628,7639,11873,1101,2870,12456,7744,21888,6812,4124,7715,15096,2004,1277,1430,2517,2041,14273,9802,6009,16600,578,58467,6450,369063,935473,---,---,---,---,---,109,---,---,---,---,---,---,---,---,---,---,---,---,---,935582,1304645
GFGD,Federal general government (defense),---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,854761,---,---,---,---,---,---,---,---,---,---,---,854761,854761
GFGN,Federal general government (nondefense),---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,586717,---,---,---,---,---,---,---,586717,586717
GFE,Federal government enterprises,10,2,---,4,---,238,12,---,---,38,115,193,34,134,---,---,---,11,---,1,---,---,44,13,39,---,22072,1231,622,264,5924,3,---,2639,1978,590,163,971,579,257,238,153,1630,1279,3123,102,---,0,817,2777,282,549,2236,243,1203,161,523,1566,3957,329,570,212,172,817,9889,599,1,149,93,2931,150,74932,6649,---,---,---,---,---,538,-197,---,---,---,---,---,---,---,---,---,---,---,---,6990,81922
GSLG,State and local general government,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,2550362,---,---,---,2550362,2550362
GSLE,State and local government enterprises,---,1,---,---,---,732,---,83,224,257,294,204,51,66,162,119,54,85,1267,45,1,254,68,121,1254,211,1760,694,302,125,857,6,---,---,422,10,136,78,176,73,78,100,190,586,351,83,---,---,4269,2556,536,305,1456,527,1882,1205,272,1172,1171,707,319,185,374,910,2203,1617,1920,641,198,9506,3193,48700,107344,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,107344,156044
Used,"Scrap, used and secondhand goods",-18,125,---,---,1169,6227,3130,---,117,27704,405,4,---,---,---,---,---,0,1,20,---,1797,---,---,41,49,---,29,---,---,231,-91,---,-183,263,5,80,4032,---,---,0,---,---,---,---,---,---,---,---,18,---,---,---,40,---,---,1587,---,---,---,---,-166,220,---,---,53316,-60,---,---,---,---,100095,78951,-3668,-165381,---,-1182,9450,30846,-17449,---,-4,---,---,---,-1048,20,---,---,5892,-22969,---,-86542,13553
Other,Noncomparable imports and rest-of-the-world adjustment [1],1088,31,1073,14,214,1071,2926,348,357,796,760,1072,2820,424,2062,398,125,295,2431,82,21,709,243,1801,1711,707,8994,126,516,755,3722,24306,98,2195,849,24,161,755,108,778,366,5455,989,3193,56709,2272,144,21,786,3485,141,2672,3653,2185,1536,89,476,---,---,499,---,530,550,968,3873,4015,9347,1708,4,---,---,172628,-36201,---,---,15403,---,---,223557,-369200,---,---,---,---,---,---,---,---,---,---,---,---,-166442,6187
,Total Intermediate,349875,14283,203385,59052,39720,188914,1206105,113984,97773,225585,269962,228106,112808,112524,585113,179811,50161,64278,892698,30510,9428,144401,43111,454919,441803,196906,1233216,194953,114731,84380,590901,153564,39290,53224,269591,94363,24710,138679,60471,208911,87599,437018,360997,410610,536574,744193,236757,309747,1216705,302174,95166,211991,827271,313630,514502,88937,160971,546997,569312,134703,127799,128841,115215,127151,658864,467463,342461,192235,32600,1223743,340116,21438542,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,,
V001,Compensation of employees,44527,35555,31824,23658,36984,103431,799308,32297,38942,41277,128099,120012,187376,47290,96593,106326,25178,69647,160356,12641,7740,36515,26845,22688,136974,62338,733047,172609,138881,126489,408112,88114,26365,9882,135191,37736,10719,147652,121581,184170,42580,129892,236515,354009,364518,390088,6758,28487,143587,51506,188351,445176,972752,482843,587967,49486,268002,816417,561566,188682,204772,88859,81316,108160,458750,437654,339732,267716,72723,1760774,144514,15049121,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---
V002,"Taxes on production and imports, less subsidies",5548,2600,49110,7977,2917,85222,14907,1132,2209,3553,5721,5159,11837,1139,5277,4107,584,2683,23601,810,403,2505,1058,6274,24681,3276,328298,70686,37153,57632,172747,34858,-1855,1529,6408,3057,4919,3695,1443,8289,6792,42372,8482,26036,8296,48317,835,327118,40822,31841,23296,12128,23961,12879,15842,5501,13386,13314,21070,9511,24,10595,28284,47232,89045,35764,---,---,-6847,---,-38603,1860444,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---
V003,Gross operating surplus,165755,15701,171675,49165,30939,265705,491187,26742,36365,31686,56715,83450,100569,31742,83984,86897,8686,41566,176219,2865,4310,35413,13399,166750,392366,35857,644944,113557,60098,39963,451114,52740,28659,12924,115757,43057,32862,64884,5124,250247,70014,329281,284059,633241,23268,353401,20388,2498383,645833,284822,176072,64945,448387,48611,219292,33613,53397,249222,108844,14121,21837,91307,26404,101857,155312,154567,209673,169656,12204,312559,52241,12388448,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---
,Total Value Added,215830,53856,252608,80799,70840,454357,1305402,60171,77516,76516,190535,208621,299783,80171,185854,197330,34448,113897,360176,16316,12453,74433,41301,195712,554021,101471,1706289,356851,236132,224084,1031973,175712,53169,24335,257356,83850,48501,216231,128148,442706,119385,501545,529056,1013285,396082,791806,27981,2853988,830242,368169,387719,522249,1445101,544333,823102,88601,334785,1078954,691481,212314,226633,190761,136004,257248,703108,627985,549405,437372,78079,2073333,158152,,,,,,,,,,,,,,,,,,,,,,29298013,
,Total Industry Output,565706,68139,455994,139851,110560,643271,2511507,174156,175289,302100,460496,436727,412590,192695,770967,377141,84609,178175,1252875,46826,21882,218834,84412,650631,995824,298377,2939504,551804,350863,308464,1622873,329276,92458,77558,526947,178213,73211,354910,188619,651618,206984,938563,890053,1423895,932656,1535999,264739,3163735,2046947,670344,482885,734241,2272372,857963,1337604,177538,495757,1625950,1260793,347017,354432,319602,251219,384400,1361971,1095448,891867,629608,110679,3297076,498268,,19896009,934799,1484254,1603882,1182839,53546,2783078,-3681538,854761,17088,108580,102292,586717,19187,25177,178599,2550362,463918,60527,73936,,50736555

Legend/Footnotes
1. Consists of noncomparable imports in the intermediate section of the use table and noncomparable imports and the rest-of-the-world adjustment in the final use section of the use table.
Note. Selected data with zero values are not shown.
Note. Detail may not add to total due to rounding.
